 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 8.2020    Time:   6:18:56
 Units: L = m    , T = min  , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     1315  0.1444500E+05  0.15000E+02    2     3922     3     3     T
     1316  0.1446000E+05  0.15000E+02    2     3924     3     3     T
     1317  0.1447500E+05  0.15000E+02    2     3926     3     3     T
     1318  0.1449000E+05  0.15000E+02    2     3928     3     3     T
     1319  0.1450500E+05  0.15000E+02    2     3930     3     3     T
     1320  0.1452000E+05  0.15000E+02    2     3932     3     3     T
     1321  0.1453500E+05  0.15000E+02    2     3934     3     3     T
     1322  0.1455000E+05  0.15000E+02    2     3936     3     3     T
     1323  0.1456500E+05  0.15000E+02    2     3938     3     3     T
     1324  0.1458000E+05  0.15000E+02    2     3940     3     3     T
     1325  0.1459500E+05  0.15000E+02    2     3942     3     3     T
     1326  0.1461000E+05  0.15000E+02    2     3944     3     3     T
     1327  0.1462500E+05  0.15000E+02    2     3946     3     3     T
     1328  0.1464000E+05  0.15000E+02    2     3948     3     3     T
     1329  0.1465500E+05  0.15000E+02    2     3950     3     3     T
     1330  0.1467000E+05  0.15000E+02    2     3952     3     3     T
     1331  0.1468500E+05  0.15000E+02    2     3954     3     3     T
     1332  0.1470000E+05  0.15000E+02    2     3956     3     3     T
     1333  0.1471500E+05  0.15000E+02    2     3958     3     3     T
     1334  0.1473000E+05  0.15000E+02    2     3960     3     3     T
     1335  0.1474500E+05  0.15000E+02    2     3962     3     3     T
     1336  0.1476000E+05  0.15000E+02    2     3964     3     3     T
     1337  0.1477500E+05  0.15000E+02    2     3966     3     3     T
     1338  0.1479000E+05  0.15000E+02    2     3968     3     3     T
     1339  0.1480500E+05  0.15000E+02    2     3970     3     3     T
     1340  0.1482000E+05  0.15000E+02    2     3972     3     3     T
     1341  0.1483500E+05  0.15000E+02    2     3974     3     3     T
     1342  0.1485000E+05  0.15000E+02    2     3976     3     3     T
     1343  0.1486500E+05  0.15000E+02    2     3978     3     3     T
     1344  0.1488000E+05  0.15000E+02    2     3980     3     3     T
     1345  0.1489500E+05  0.15000E+02    2     3982     3     3     T
     1346  0.1491000E+05  0.15000E+02    2     3984     3     3     T
     1347  0.1492500E+05  0.15000E+02    2     3986     3     3     T
     1348  0.1494000E+05  0.15000E+02    2     3988     3     3     T
     1349  0.1495500E+05  0.15000E+02    2     3990     3     3     T
     1350  0.1497000E+05  0.15000E+02    2     3992     3     3     T
     1351  0.1498500E+05  0.15000E+02    2     3994     3     3     T
     1352  0.1500000E+05  0.15000E+02    2     3996     3     3     T
     1353  0.1501500E+05  0.15000E+02    2     3998     3     3     T
     1354  0.1503000E+05  0.15000E+02    2     4000     3     3     T
     1355  0.1504500E+05  0.15000E+02    2     4002     3     3     T
     1356  0.1506000E+05  0.15000E+02    2     4004     3     3     T
     1357  0.1507500E+05  0.15000E+02    2     4006     3     3     T
     1358  0.1509000E+05  0.15000E+02    2     4008     3     3     T
     1359  0.1510500E+05  0.15000E+02    2     4010     3     3     T
     1360  0.1512000E+05  0.15000E+02    2     4012     3     3     T
     1361  0.1513500E+05  0.15000E+02    2     4014     3     3     T
     1362  0.1515000E+05  0.15000E+02    2     4016     3     3     T
     1363  0.1516500E+05  0.15000E+02    2     4018     3     3     T
     1364  0.1518000E+05  0.15000E+02    2     4020     3     3     T
     1365  0.1519500E+05  0.15000E+02    2     4022     3     3     T
     1366  0.1521000E+05  0.15000E+02    2     4024     3     3     T
     1367  0.1522500E+05  0.15000E+02    2     4026     3     3     T
     1368  0.1524000E+05  0.15000E+02    2     4028     3     3     T
     1369  0.1525500E+05  0.15000E+02    2     4030     3     3     T
     1370  0.1527000E+05  0.15000E+02    2     4032     3     3     T
     1371  0.1528500E+05  0.15000E+02    2     4034     3     3     T
     1372  0.1530000E+05  0.15000E+02    2     4036     3     3     T
     1373  0.1531500E+05  0.15000E+02    2     4038     3     3     T
     1374  0.1533000E+05  0.15000E+02    2     4040     3     3     T
     1375  0.1534500E+05  0.15000E+02    2     4042     3     3     T
     1376  0.1536000E+05  0.15000E+02    2     4044     3     3     T
     1377  0.1537500E+05  0.15000E+02    2     4046     3     3     T
     1378  0.1539000E+05  0.15000E+02    2     4048     3     3     T
     1379  0.1540500E+05  0.15000E+02    2     4050     3     3     T
     1380  0.1542000E+05  0.15000E+02    2     4052     3     3     T
     1381  0.1543500E+05  0.15000E+02    2     4054     3     3     T
     1382  0.1545000E+05  0.15000E+02    2     4056     3     3     T
     1383  0.1546500E+05  0.15000E+02    2     4058     3     3     T
     1384  0.1548000E+05  0.15000E+02    2     4060     3     3     T
     1385  0.1549500E+05  0.15000E+02    2     4062     3     3     T
     1386  0.1551000E+05  0.15000E+02    2     4064     3     3     T
     1387  0.1552500E+05  0.15000E+02    2     4066     3     3     T
     1388  0.1554000E+05  0.15000E+02    2     4068     3     3     T
     1389  0.1555500E+05  0.15000E+02    2     4070     3     3     T
     1390  0.1557000E+05  0.15000E+02    2     4072     3     3     T
     1391  0.1558500E+05  0.15000E+02    2     4074     3     3     T
     1392  0.1560000E+05  0.15000E+02    2     4076     3     3     T
     1393  0.1561500E+05  0.15000E+02    2     4078     3     3     T
     1394  0.1563000E+05  0.15000E+02    2     4080     3     3     T
     1395  0.1564500E+05  0.15000E+02    2     4082     3     3     T
     1396  0.1566000E+05  0.15000E+02    2     4084     3     3     T
     1397  0.1567500E+05  0.15000E+02    2     4086     3     3     T
     1398  0.1569000E+05  0.15000E+02    2     4088     3     3     T
     1399  0.1570500E+05  0.15000E+02    2     4090     3     3     T
     1400  0.1572000E+05  0.15000E+02    2     4092     3     3     T
     1401  0.1573500E+05  0.15000E+02    2     4094     3     3     T
     1402  0.1575000E+05  0.15000E+02    2     4096     3     3     T
     1403  0.1576500E+05  0.15000E+02    2     4098     3     3     T
     1404  0.1578000E+05  0.15000E+02    2     4100     3     3     T
     1405  0.1579500E+05  0.15000E+02    2     4102     3     3     T
     1406  0.1581000E+05  0.15000E+02    2     4104     3     3     T
     1407  0.1582500E+05  0.15000E+02    2     4106     3     3     T
     1408  0.1584000E+05  0.15000E+02    2     4108     3     3     T
     1409  0.1585500E+05  0.15000E+02    2     4110     3     3     T
     1410  0.1587000E+05  0.15000E+02    2     4112     3     3     T
     1411  0.1588500E+05  0.15000E+02    2     4114     3     3     T
     1412  0.1590000E+05  0.15000E+02    2     4116     3     3     T
     1413  0.1591500E+05  0.15000E+02    2     4118     3     3     T
     1414  0.1593000E+05  0.15000E+02    2     4120     3     3     T
     1415  0.1594500E+05  0.15000E+02    2     4122     3     3     T
     1416  0.1596000E+05  0.15000E+02    2     4124     3     3     T
     1417  0.1597500E+05  0.15000E+02    2     4126     3     3     T
     1418  0.1599000E+05  0.15000E+02    2     4128     3     3     T
     1419  0.1600500E+05  0.15000E+02    2     4130     3     3     T
     1420  0.1602000E+05  0.15000E+02    2     4132     3     3     T
     1421  0.1603500E+05  0.15000E+02    2     4134     3     3     T
     1422  0.1605000E+05  0.15000E+02    2     4136     3     3     T
     1423  0.1606500E+05  0.15000E+02    2     4138     3     3     T
     1424  0.1608000E+05  0.15000E+02    2     4140     3     3     T
     1425  0.1609500E+05  0.15000E+02    2     4142     3     3     T
     1426  0.1611000E+05  0.15000E+02    2     4144     3     3     T
     1427  0.1612500E+05  0.15000E+02    2     4146     3     3     T
     1428  0.1614000E+05  0.15000E+02    2     4148     3     3     T
     1429  0.1615500E+05  0.15000E+02    2     4150     3     3     T
     1430  0.1617000E+05  0.15000E+02    2     4152     3     3     T
     1431  0.1618500E+05  0.15000E+02    2     4154     3     3     T
     1432  0.1620000E+05  0.15000E+02    2     4156     3     3     T
     1433  0.1621500E+05  0.15000E+02    2     4158     3     3     T
     1434  0.1623000E+05  0.15000E+02    2     4160     3     3     T
     1435  0.1624500E+05  0.15000E+02    2     4162     3     3     T
     1436  0.1626000E+05  0.15000E+02    2     4164     3     3     T
     1437  0.1627500E+05  0.15000E+02    2     4166     3     3     T
     1438  0.1629000E+05  0.15000E+02    2     4168     3     3     T
     1439  0.1630500E+05  0.15000E+02    2     4170     3     3     T
     1440  0.1632000E+05  0.15000E+02    2     4172     3     3     T
     1441  0.1633500E+05  0.15000E+02    2     4174     3     3     T
     1442  0.1635000E+05  0.15000E+02    2     4176     3     3     T
     1443  0.1636500E+05  0.15000E+02    2     4178     3     3     T
     1444  0.1638000E+05  0.15000E+02    2     4180     3     3     T
     1445  0.1639500E+05  0.15000E+02    2     4182     3     3     T
     1446  0.1641000E+05  0.15000E+02    2     4184     3     3     T
     1447  0.1642500E+05  0.15000E+02    2     4186     3     3     T
     1448  0.1644000E+05  0.15000E+02    2     4188     3     3     T
     1449  0.1645500E+05  0.15000E+02    2     4190     3     3     T
     1450  0.1647000E+05  0.15000E+02    2     4192     3     3     T
     1451  0.1648500E+05  0.15000E+02    2     4194     3     3     T
     1452  0.1650000E+05  0.15000E+02    2     4196     3     3     T
     1453  0.1651500E+05  0.15000E+02    2     4198     3     3     T
     1454  0.1653000E+05  0.15000E+02    2     4200     3     3     T
     1455  0.1654500E+05  0.15000E+02    2     4202     3     3     T
     1456  0.1656000E+05  0.15000E+02    2     4204     3     3     T
     1457  0.1657500E+05  0.15000E+02    2     4206     3     3     T
     1458  0.1659000E+05  0.15000E+02    2     4208     3     3     T
     1459  0.1660500E+05  0.15000E+02    2     4210     3     3     T
     1460  0.1662000E+05  0.15000E+02    2     4212     3     3     T
     1461  0.1663500E+05  0.15000E+02    2     4214     3     3     T
     1462  0.1665000E+05  0.15000E+02    2     4216     3     3     T
     1463  0.1666500E+05  0.15000E+02    2     4218     3     3     T
     1464  0.1668000E+05  0.15000E+02    2     4220     3     3     T
     1465  0.1669500E+05  0.15000E+02    2     4222     3     3     T
     1466  0.1671000E+05  0.15000E+02    2     4224     3     3     T
     1467  0.1672500E+05  0.15000E+02    2     4226     3     3     T
     1468  0.1674000E+05  0.15000E+02    2     4228     3     3     T
     1469  0.1675500E+05  0.15000E+02    2     4230     3     3     T
     1470  0.1677000E+05  0.15000E+02    2     4232     3     3     T
     1471  0.1678500E+05  0.15000E+02    2     4234     3     3     T
     1472  0.1680000E+05  0.15000E+02    2     4236     3     3     T
     1473  0.1681500E+05  0.15000E+02    2     4238     3     3     T
     1474  0.1683000E+05  0.15000E+02    2     4240     3     3     T
     1475  0.1684500E+05  0.15000E+02    2     4242     3     3     T
     1476  0.1686000E+05  0.15000E+02    2     4244     3     3     T
     1477  0.1687500E+05  0.15000E+02    2     4246     3     3     T
     1478  0.1689000E+05  0.15000E+02    2     4248     3     3     T
     1479  0.1690500E+05  0.15000E+02    2     4250     3     3     T
     1480  0.1692000E+05  0.15000E+02    2     4252     3     3     T
     1481  0.1693500E+05  0.15000E+02    2     4254     3     3     T
     1482  0.1695000E+05  0.15000E+02    2     4256     3     3     T
     1483  0.1696500E+05  0.15000E+02    2     4258     3     3     T
     1484  0.1698000E+05  0.15000E+02    2     4260     3     3     T
     1485  0.1699500E+05  0.15000E+02    2     4262     3     3     T
     1486  0.1701000E+05  0.15000E+02    2     4264     3     3     T
     1487  0.1702500E+05  0.15000E+02    2     4266     3     3     T
     1488  0.1704000E+05  0.15000E+02    2     4268     3     3     T
     1489  0.1705500E+05  0.15000E+02    2     4270     3     3     T
     1490  0.1707000E+05  0.15000E+02    2     4272     3     3     T
     1491  0.1708500E+05  0.15000E+02    2     4274     3     3     T
     1492  0.1710000E+05  0.15000E+02    2     4276     3     3     T
     1493  0.1711500E+05  0.15000E+02    2     4278     3     3     T
     1494  0.1713000E+05  0.15000E+02    2     4280     3     3     T
     1495  0.1714500E+05  0.15000E+02    2     4282     3     3     T
     1496  0.1716000E+05  0.15000E+02    2     4284     3     3     T
     1497  0.1717500E+05  0.15000E+02    2     4286     3     3     T
     1498  0.1719000E+05  0.15000E+02    2     4288     3     3     T
     1499  0.1720500E+05  0.15000E+02    2     4290     3     3     T
     1500  0.1722000E+05  0.15000E+02    2     4292     3     3     T
     1501  0.1723500E+05  0.15000E+02    2     4294     3     3     T
     1502  0.1725000E+05  0.15000E+02    2     4296     3     3     T
     1503  0.1726500E+05  0.15000E+02    2     4298     3     3     T
     1504  0.1728000E+05  0.15000E+02    2     4300     3     3     T
     1505  0.1729500E+05  0.15000E+02    2     4302     3     3     T
     1506  0.1731000E+05  0.15000E+02    2     4304     3     3     T
     1507  0.1732500E+05  0.15000E+02    2     4306     3     3     T
     1508  0.1734000E+05  0.15000E+02    2     4308     3     3     T
     1509  0.1735500E+05  0.15000E+02    2     4310     3     3     T
     1510  0.1737000E+05  0.15000E+02    2     4312     3     3     T
     1511  0.1738500E+05  0.15000E+02    2     4314     3     3     T
