 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 8.2020    Time:   6:18:56
 Units: L = m    , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     371.6667  0.00000E+00  0.00000E+00 -0.13514E-04  0.00000E+00  0.13990E-03  0.00000E+00  0.00000E+00 -0.18562E-01  0.00000E+00  0.10935E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14419E+01  0.55108E-01  0.36546E-01    257  0.00000E+00      0.000
     372.7778  0.00000E+00  0.00000E+00 -0.13476E-04  0.00000E+00  0.14045E-03  0.00000E+00  0.00000E+00 -0.18577E-01  0.00000E+00  0.10951E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14421E+01  0.55123E-01  0.36546E-01    258  0.00000E+00      0.000
     373.8889  0.00000E+00  0.00000E+00 -0.13468E-04  0.00000E+00  0.14051E-03  0.00000E+00  0.00000E+00 -0.18592E-01  0.00000E+00  0.10966E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14423E+01  0.55138E-01  0.36546E-01    259  0.00000E+00      0.000
     375.0000  0.00000E+00  0.00000E+00 -0.13439E-04  0.00000E+00  0.14060E-03  0.00000E+00  0.00000E+00 -0.18607E-01  0.00000E+00  0.10982E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14424E+01  0.55153E-01  0.36546E-01    260  0.00000E+00      0.000
     376.5000  0.00000E+00  0.00000E+00 -0.13410E-04  0.00000E+00  0.13920E-03  0.00000E+00  0.00000E+00 -0.18627E-01  0.00000E+00  0.11003E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14427E+01  0.55173E-01  0.36546E-01    261  0.00000E+00      0.000
     378.4286  0.00000E+00  0.00000E+00 -0.13367E-04  0.00000E+00  0.13738E-03  0.00000E+00  0.00000E+00 -0.18653E-01  0.00000E+00  0.11029E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14430E+01  0.55199E-01  0.36546E-01    262  0.00000E+00      0.000
     380.7429  0.00000E+00  0.00000E+00 -0.13319E-04  0.00000E+00  0.13564E-03  0.00000E+00  0.00000E+00 -0.18683E-01  0.00000E+00  0.11061E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14433E+01  0.55229E-01  0.36546E-01    263  0.00000E+00      0.000
     383.8286  0.00000E+00  0.00000E+00 -0.13255E-04  0.00000E+00  0.13382E-03  0.00000E+00  0.00000E+00 -0.18724E-01  0.00000E+00  0.11102E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14438E+01  0.55270E-01  0.36546E-01    264  0.00000E+00      0.000
     390.0000  0.00000E+00  0.00000E+00 -0.13129E-04  0.00000E+00  0.13133E-03  0.00000E+00  0.00000E+00 -0.18805E-01  0.00000E+00  0.11183E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14447E+01  0.55351E-01  0.36546E-01    265  0.00000E+00      0.000
     393.7500  0.00000E+00  0.00000E+00 -0.13054E-04  0.00000E+00  0.13034E-03  0.00000E+00  0.00000E+00 -0.18854E-01  0.00000E+00  0.11232E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14452E+01  0.55400E-01  0.36546E-01    266  0.00000E+00      0.000
     397.5000  0.00000E+00  0.00000E+00 -0.12979E-04  0.00000E+00  0.12956E-03  0.00000E+00  0.00000E+00 -0.18903E-01  0.00000E+00  0.11280E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14457E+01  0.55449E-01  0.36546E-01    267  0.00000E+00      0.000
     401.2500  0.00000E+00  0.00000E+00 -0.12906E-04  0.00000E+00  0.12912E-03  0.00000E+00  0.00000E+00 -0.18951E-01  0.00000E+00  0.11329E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14463E+01  0.55497E-01  0.36546E-01    268  0.00000E+00      0.000
     405.0000  0.00000E+00  0.00000E+00 -0.12832E-04  0.00000E+00  0.12886E-03  0.00000E+00  0.00000E+00 -0.18999E-01  0.00000E+00  0.11377E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14468E+01  0.55546E-01  0.36546E-01    269  0.00000E+00      0.000
     408.7500  0.00000E+00  0.00000E+00 -0.12759E-04  0.00000E+00  0.12874E-03  0.00000E+00  0.00000E+00 -0.19047E-01  0.00000E+00  0.11426E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14473E+01  0.55593E-01  0.36546E-01    270  0.00000E+00      0.000
     412.5000  0.00000E+00  0.00000E+00 -0.12687E-04  0.00000E+00  0.12872E-03  0.00000E+00  0.00000E+00 -0.19095E-01  0.00000E+00  0.11474E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14479E+01  0.55641E-01  0.36546E-01    271  0.00000E+00      0.000
     416.2500  0.00000E+00  0.00000E+00 -0.12615E-04  0.00000E+00  0.12898E-03  0.00000E+00  0.00000E+00 -0.19142E-01  0.00000E+00  0.11522E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14484E+01  0.55688E-01  0.36546E-01    272  0.00000E+00      0.000
     420.0000  0.00000E+00  0.00000E+00 -0.12543E-04  0.00000E+00  0.12910E-03  0.00000E+00  0.00000E+00 -0.19189E-01  0.00000E+00  0.11571E+00  0.00000E+00  0.00000E+00  0.42487E+01  0.00000E+00  0.00000E+00  0.14489E+01  0.55735E-01  0.36546E-01    273  0.00000E+00      0.000
     423.7500  0.00000E+00  0.00000E+00 -0.12473E-04  0.00000E+00  0.12937E-03  0.00000E+00  0.00000E+00 -0.19236E-01  0.00000E+00  0.11619E+00  0.00000E+00  0.00000E+00  0.42477E+01  0.00000E+00  0.00000E+00  0.14495E+01  0.55782E-01  0.36546E-01    274  0.00000E+00      0.000
     426.5625  0.00000E+00  0.00000E+00 -0.12420E-04  0.00000E+00  0.13008E-03  0.00000E+00  0.00000E+00 -0.19271E-01  0.00000E+00  0.11656E+00  0.00000E+00  0.00000E+00  0.42477E+01  0.00000E+00  0.00000E+00  0.14499E+01  0.55817E-01  0.36546E-01    275  0.00000E+00      0.000
     429.3750  0.00000E+00  0.00000E+00 -0.12369E-04  0.00000E+00  0.12868E-03  0.00000E+00  0.00000E+00 -0.19306E-01  0.00000E+00  0.11692E+00  0.00000E+00  0.00000E+00  0.42477E+01  0.00000E+00  0.00000E+00  0.14502E+01  0.55852E-01  0.36546E-01    276  0.00000E+00      0.000
     432.1875  0.00000E+00  0.00000E+00 -0.12318E-04  0.00000E+00  0.12641E-03  0.00000E+00  0.00000E+00 -0.19340E-01  0.00000E+00  0.11727E+00  0.00000E+00  0.00000E+00  0.42477E+01  0.00000E+00  0.00000E+00  0.14506E+01  0.55886E-01  0.36546E-01    277  0.00000E+00      0.000
     435.0000  0.00000E+00  0.00000E+00 -0.12267E-04  0.00000E+00  0.12496E-03  0.00000E+00  0.00000E+00 -0.19375E-01  0.00000E+00  0.11763E+00  0.00000E+00  0.00000E+00  0.42477E+01  0.00000E+00  0.00000E+00  0.14510E+01  0.55921E-01  0.36546E-01    278  0.00000E+00      0.000
     438.7500  0.00000E+00  0.00000E+00 -0.12200E-04  0.00000E+00  0.12332E-03  0.00000E+00  0.00000E+00 -0.19421E-01  0.00000E+00  0.11809E+00  0.00000E+00  0.00000E+00  0.42472E+01  0.00000E+00  0.00000E+00  0.14515E+01  0.55967E-01  0.36546E-01    279  0.00000E+00      0.000
     444.3750  0.00000E+00  0.00000E+00 -0.12102E-04  0.00000E+00  0.12170E-03  0.00000E+00  0.00000E+00 -0.19489E-01  0.00000E+00  0.11877E+00  0.00000E+00  0.00000E+00  0.42472E+01  0.00000E+00  0.00000E+00  0.14523E+01  0.56035E-01  0.36546E-01    280  0.00000E+00      0.000
     450.0000  0.00000E+00  0.00000E+00 -0.12005E-04  0.00000E+00  0.12057E-03  0.00000E+00  0.00000E+00 -0.19556E-01  0.00000E+00  0.11945E+00  0.00000E+00  0.00000E+00  0.42472E+01  0.00000E+00  0.00000E+00  0.14530E+01  0.56102E-01  0.36546E-01    281  0.00000E+00      0.000
     455.0000  0.00000E+00  0.00000E+00 -0.11921E-04  0.00000E+00  0.11997E-03  0.00000E+00  0.00000E+00 -0.19616E-01  0.00000E+00  0.12005E+00  0.00000E+00  0.00000E+00  0.42467E+01  0.00000E+00  0.00000E+00  0.14537E+01  0.56162E-01  0.36546E-01    282  0.00000E+00      0.000
     460.0000  0.00000E+00  0.00000E+00 -0.11837E-04  0.00000E+00  0.11968E-03  0.00000E+00  0.00000E+00 -0.19675E-01  0.00000E+00  0.12065E+00  0.00000E+00  0.00000E+00  0.42467E+01  0.00000E+00  0.00000E+00  0.14543E+01  0.56221E-01  0.36546E-01    283  0.00000E+00      0.000
     465.0000  0.00000E+00  0.00000E+00 -0.11759E-04  0.00000E+00  0.11957E-03  0.00000E+00  0.00000E+00 -0.19734E-01  0.00000E+00  0.12125E+00  0.00000E+00  0.00000E+00  0.42467E+01  0.00000E+00  0.00000E+00  0.14550E+01  0.56280E-01  0.36546E-01    284  0.00000E+00      0.000
     470.0000  0.00000E+00  0.00000E+00 -0.11690E-04  0.00000E+00  0.11964E-03  0.00000E+00  0.00000E+00 -0.19792E-01  0.00000E+00  0.12184E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14557E+01  0.56338E-01  0.36546E-01    285  0.00000E+00      0.000
     475.0000  0.00000E+00  0.00000E+00 -0.11623E-04  0.00000E+00  0.11965E-03  0.00000E+00  0.00000E+00 -0.19850E-01  0.00000E+00  0.12244E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14563E+01  0.56396E-01  0.36546E-01    286  0.00000E+00      0.000
     476.6667  0.00000E+00  0.00000E+00 -0.11584E-04  0.00000E+00  0.11993E-03  0.00000E+00  0.00000E+00 -0.19870E-01  0.00000E+00  0.12264E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14565E+01  0.56416E-01  0.36546E-01    287  0.00000E+00      0.000
     478.3333  0.00000E+00  0.00000E+00 -0.11581E-04  0.00000E+00  0.11997E-03  0.00000E+00  0.00000E+00 -0.19889E-01  0.00000E+00  0.12284E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14568E+01  0.56435E-01  0.36546E-01    288  0.00000E+00      0.000
     480.0000  0.00000E+00  0.00000E+00 -0.11553E-04  0.00000E+00  0.12011E-03  0.00000E+00  0.00000E+00 -0.19908E-01  0.00000E+00  0.12304E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14570E+01  0.56454E-01  0.36546E-01    289  0.00000E+00      0.000
     482.1429  0.00000E+00  0.00000E+00 -0.11528E-04  0.00000E+00  0.12023E-03  0.00000E+00  0.00000E+00 -0.19933E-01  0.00000E+00  0.12330E+00  0.00000E+00  0.00000E+00  0.42437E+01  0.00000E+00  0.00000E+00  0.14573E+01  0.56479E-01  0.36546E-01    290  0.00000E+00      0.000
     484.7143  0.00000E+00  0.00000E+00 -0.11493E-04  0.00000E+00  0.12006E-03  0.00000E+00  0.00000E+00 -0.19962E-01  0.00000E+00  0.12361E+00  0.00000E+00  0.00000E+00  0.42437E+01  0.00000E+00  0.00000E+00  0.14576E+01  0.56509E-01  0.36546E-01    291  0.00000E+00      0.000
     488.1429  0.00000E+00  0.00000E+00 -0.11449E-04  0.00000E+00  0.11768E-03  0.00000E+00  0.00000E+00 -0.20002E-01  0.00000E+00  0.12401E+00  0.00000E+00  0.00000E+00  0.42437E+01  0.00000E+00  0.00000E+00  0.14580E+01  0.56548E-01  0.36546E-01    292  0.00000E+00      0.000
     495.0000  0.00000E+00  0.00000E+00 -0.11361E-04  0.00000E+00  0.11506E-03  0.00000E+00  0.00000E+00 -0.20080E-01  0.00000E+00  0.12480E+00  0.00000E+00  0.00000E+00  0.42437E+01  0.00000E+00  0.00000E+00  0.14589E+01  0.56626E-01  0.36546E-01    293  0.00000E+00      0.000
     500.0000  0.00000E+00  0.00000E+00 -0.11299E-04  0.00000E+00  0.11374E-03  0.00000E+00  0.00000E+00 -0.20136E-01  0.00000E+00  0.12537E+00  0.00000E+00  0.00000E+00  0.42447E+01  0.00000E+00  0.00000E+00  0.14595E+01  0.56682E-01  0.36546E-01    294  0.00000E+00      0.000
     505.0000  0.00000E+00  0.00000E+00 -0.11239E-04  0.00000E+00  0.11279E-03  0.00000E+00  0.00000E+00 -0.20192E-01  0.00000E+00  0.12593E+00  0.00000E+00  0.00000E+00  0.42447E+01  0.00000E+00  0.00000E+00  0.14602E+01  0.56738E-01  0.36546E-01    295  0.00000E+00      0.000
     510.0000  0.00000E+00  0.00000E+00 -0.11180E-04  0.00000E+00  0.11212E-03  0.00000E+00  0.00000E+00 -0.20248E-01  0.00000E+00  0.12650E+00  0.00000E+00  0.00000E+00  0.42447E+01  0.00000E+00  0.00000E+00  0.14608E+01  0.56794E-01  0.36546E-01    296  0.00000E+00      0.000
     515.0000  0.00000E+00  0.00000E+00 -0.11121E-04  0.00000E+00  0.11172E-03  0.00000E+00  0.00000E+00 -0.20304E-01  0.00000E+00  0.12705E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14614E+01  0.56850E-01  0.36546E-01    297  0.00000E+00      0.000
     520.0000  0.00000E+00  0.00000E+00 -0.11064E-04  0.00000E+00  0.11149E-03  0.00000E+00  0.00000E+00 -0.20359E-01  0.00000E+00  0.12761E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14620E+01  0.56905E-01  0.36546E-01    298  0.00000E+00      0.000
     525.0000  0.00000E+00  0.00000E+00 -0.11008E-04  0.00000E+00  0.11138E-03  0.00000E+00  0.00000E+00 -0.20414E-01  0.00000E+00  0.12817E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14626E+01  0.56960E-01  0.36546E-01    299  0.00000E+00      0.000
     530.0000  0.00000E+00  0.00000E+00 -0.10952E-04  0.00000E+00  0.11131E-03  0.00000E+00  0.00000E+00 -0.20469E-01  0.00000E+00  0.12872E+00  0.00000E+00  0.00000E+00  0.42427E+01  0.00000E+00  0.00000E+00  0.14632E+01  0.57015E-01  0.36546E-01    300  0.00000E+00      0.000
     535.0000  0.00000E+00  0.00000E+00 -0.10897E-04  0.00000E+00  0.11158E-03  0.00000E+00  0.00000E+00 -0.20523E-01  0.00000E+00  0.12928E+00  0.00000E+00  0.00000E+00  0.42427E+01  0.00000E+00  0.00000E+00  0.14638E+01  0.57070E-01  0.36546E-01    301  0.00000E+00      0.000
     537.5000  0.00000E+00  0.00000E+00 -0.10870E-04  0.00000E+00  0.11158E-03  0.00000E+00  0.00000E+00 -0.20551E-01  0.00000E+00  0.12956E+00  0.00000E+00  0.00000E+00  0.42427E+01  0.00000E+00  0.00000E+00  0.14641E+01  0.57097E-01  0.36546E-01    302  0.00000E+00      0.000
     540.0000  0.00000E+00  0.00000E+00 -0.10843E-04  0.00000E+00  0.11168E-03  0.00000E+00  0.00000E+00 -0.20578E-01  0.00000E+00  0.12984E+00  0.00000E+00  0.00000E+00  0.42427E+01  0.00000E+00  0.00000E+00  0.14644E+01  0.57124E-01  0.36546E-01    303  0.00000E+00      0.000
     545.0000  0.00000E+00  0.00000E+00 -0.10789E-04  0.00000E+00  0.11209E-03  0.00000E+00  0.00000E+00 -0.20632E-01  0.00000E+00  0.13040E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14651E+01  0.57178E-01  0.36546E-01    304  0.00000E+00      0.000
     550.0000  0.00000E+00  0.00000E+00 -0.10735E-04  0.00000E+00  0.10937E-03  0.00000E+00  0.00000E+00 -0.20685E-01  0.00000E+00  0.13095E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14657E+01  0.57231E-01  0.36546E-01    305  0.00000E+00      0.000
     555.0000  0.00000E+00  0.00000E+00 -0.10682E-04  0.00000E+00  0.10779E-03  0.00000E+00  0.00000E+00 -0.20739E-01  0.00000E+00  0.13149E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14662E+01  0.57285E-01  0.36546E-01    306  0.00000E+00      0.000
     560.0000  0.00000E+00  0.00000E+00 -0.10629E-04  0.00000E+00  0.10662E-03  0.00000E+00  0.00000E+00 -0.20792E-01  0.00000E+00  0.13202E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14668E+01  0.57338E-01  0.36546E-01    307  0.00000E+00      0.000
     565.0000  0.00000E+00  0.00000E+00 -0.10577E-04  0.00000E+00  0.10570E-03  0.00000E+00  0.00000E+00 -0.20845E-01  0.00000E+00  0.13255E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14674E+01  0.57391E-01  0.36546E-01    308  0.00000E+00      0.000
     570.0000  0.00000E+00  0.00000E+00 -0.10525E-04  0.00000E+00  0.10507E-03  0.00000E+00  0.00000E+00 -0.20897E-01  0.00000E+00  0.13307E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14680E+01  0.57444E-01  0.36546E-01    309  0.00000E+00      0.000
     575.0000  0.00000E+00  0.00000E+00 -0.10473E-04  0.00000E+00  0.10465E-03  0.00000E+00  0.00000E+00 -0.20950E-01  0.00000E+00  0.13360E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14686E+01  0.57496E-01  0.36546E-01    310  0.00000E+00      0.000
     580.0000  0.00000E+00  0.00000E+00 -0.10421E-04  0.00000E+00  0.10437E-03  0.00000E+00  0.00000E+00 -0.21002E-01  0.00000E+00  0.13412E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14691E+01  0.57548E-01  0.36546E-01    311  0.00000E+00      0.000
     585.0000  0.00000E+00  0.00000E+00 -0.10370E-04  0.00000E+00  0.10419E-03  0.00000E+00  0.00000E+00 -0.21054E-01  0.00000E+00  0.13464E+00  0.00000E+00  0.00000E+00  0.42457E+01  0.00000E+00  0.00000E+00  0.14697E+01  0.57600E-01  0.36546E-01    312  0.00000E+00      0.000
     590.0000  0.00000E+00  0.00000E+00 -0.10321E-04  0.00000E+00  0.10411E-03  0.00000E+00  0.00000E+00 -0.21105E-01  0.00000E+00  0.13516E+00  0.00000E+00  0.00000E+00  0.42467E+01  0.00000E+00  0.00000E+00  0.14703E+01  0.57651E-01  0.36546E-01    313  0.00000E+00      0.000
     595.0000  0.00000E+00  0.00000E+00 -0.10272E-04  0.00000E+00  0.10410E-03  0.00000E+00  0.00000E+00 -0.21157E-01  0.00000E+00  0.13568E+00  0.00000E+00  0.00000E+00  0.42467E+01  0.00000E+00  0.00000E+00  0.14709E+01  0.57703E-01  0.36546E-01    314  0.00000E+00      0.000
     600.0000  0.00000E+00  0.00000E+00 -0.10224E-04  0.00000E+00  0.10426E-03  0.00000E+00  0.00000E+00 -0.21208E-01  0.00000E+00  0.13620E+00  0.00000E+00  0.00000E+00  0.42467E+01  0.00000E+00  0.00000E+00  0.14714E+01  0.57754E-01  0.36546E-01    315  0.00000E+00      0.000
     605.0000  0.00000E+00  0.00000E+00 -0.10176E-04  0.00000E+00  0.10437E-03  0.00000E+00  0.00000E+00 -0.21259E-01  0.00000E+00  0.13672E+00  0.00000E+00  0.00000E+00  0.42467E+01  0.00000E+00  0.00000E+00  0.14720E+01  0.57805E-01  0.36546E-01    316  0.00000E+00      0.000
     610.0000  0.00000E+00  0.00000E+00 -0.10130E-04  0.00000E+00  0.10444E-03  0.00000E+00  0.00000E+00 -0.21309E-01  0.00000E+00  0.13725E+00  0.00000E+00  0.00000E+00  0.42467E+01  0.00000E+00  0.00000E+00  0.14726E+01  0.57855E-01  0.36546E-01    317  0.00000E+00      0.000
     615.0000  0.00000E+00  0.00000E+00 -0.10088E-04  0.00000E+00  0.10224E-03  0.00000E+00  0.00000E+00 -0.21360E-01  0.00000E+00  0.13776E+00  0.00000E+00  0.00000E+00  0.42467E+01  0.00000E+00  0.00000E+00  0.14731E+01  0.57906E-01  0.36546E-01    318  0.00000E+00      0.000
     620.0000  0.00000E+00  0.00000E+00 -0.10049E-04  0.00000E+00  0.10093E-03  0.00000E+00  0.00000E+00 -0.21410E-01  0.00000E+00  0.13826E+00  0.00000E+00  0.00000E+00  0.42452E+01  0.00000E+00  0.00000E+00  0.14737E+01  0.57956E-01  0.36546E-01    319  0.00000E+00      0.000
     625.0000  0.00000E+00  0.00000E+00 -0.10012E-04  0.00000E+00  0.99949E-04  0.00000E+00  0.00000E+00 -0.21460E-01  0.00000E+00  0.13876E+00  0.00000E+00  0.00000E+00  0.42452E+01  0.00000E+00  0.00000E+00  0.14742E+01  0.58006E-01  0.36546E-01    320  0.00000E+00      0.000
     630.0000  0.00000E+00  0.00000E+00 -0.99748E-05  0.00000E+00  0.99189E-04  0.00000E+00  0.00000E+00 -0.21510E-01  0.00000E+00  0.13926E+00  0.00000E+00  0.00000E+00  0.42452E+01  0.00000E+00  0.00000E+00  0.14748E+01  0.58056E-01  0.36546E-01    321  0.00000E+00      0.000
     635.0000  0.00000E+00  0.00000E+00 -0.99384E-05  0.00000E+00  0.98548E-04  0.00000E+00  0.00000E+00 -0.21560E-01  0.00000E+00  0.13975E+00  0.00000E+00  0.00000E+00  0.42437E+01  0.00000E+00  0.00000E+00  0.14753E+01  0.58106E-01  0.36546E-01    322  0.00000E+00      0.000
     640.0000  0.00000E+00  0.00000E+00 -0.99026E-05  0.00000E+00  0.98154E-04  0.00000E+00  0.00000E+00 -0.21609E-01  0.00000E+00  0.14024E+00  0.00000E+00  0.00000E+00  0.42437E+01  0.00000E+00  0.00000E+00  0.14759E+01  0.58155E-01  0.36546E-01    323  0.00000E+00      0.000
     645.0000  0.00000E+00  0.00000E+00 -0.98672E-05  0.00000E+00  0.97849E-04  0.00000E+00  0.00000E+00 -0.21658E-01  0.00000E+00  0.14073E+00  0.00000E+00  0.00000E+00  0.42437E+01  0.00000E+00  0.00000E+00  0.14764E+01  0.58205E-01  0.36546E-01    324  0.00000E+00      0.000
     650.0000  0.00000E+00  0.00000E+00 -0.98322E-05  0.00000E+00  0.97601E-04  0.00000E+00  0.00000E+00 -0.21708E-01  0.00000E+00  0.14122E+00  0.00000E+00  0.00000E+00  0.42437E+01  0.00000E+00  0.00000E+00  0.14769E+01  0.58254E-01  0.36546E-01    325  0.00000E+00      0.000
     655.0000  0.00000E+00  0.00000E+00 -0.97975E-05  0.00000E+00  0.97461E-04  0.00000E+00  0.00000E+00 -0.21757E-01  0.00000E+00  0.14171E+00  0.00000E+00  0.00000E+00  0.42437E+01  0.00000E+00  0.00000E+00  0.14775E+01  0.58303E-01  0.36546E-01    326  0.00000E+00      0.000
     660.0000  0.00000E+00  0.00000E+00 -0.97630E-05  0.00000E+00  0.97425E-04  0.00000E+00  0.00000E+00 -0.21805E-01  0.00000E+00  0.14219E+00  0.00000E+00  0.00000E+00  0.42437E+01  0.00000E+00  0.00000E+00  0.14780E+01  0.58352E-01  0.36546E-01    327  0.00000E+00      0.000
     665.0000  0.00000E+00  0.00000E+00 -0.97288E-05  0.00000E+00  0.97322E-04  0.00000E+00  0.00000E+00 -0.21854E-01  0.00000E+00  0.14268E+00  0.00000E+00  0.00000E+00  0.42397E+01  0.00000E+00  0.00000E+00  0.14786E+01  0.58400E-01  0.36546E-01    328  0.00000E+00      0.000
     670.0000  0.00000E+00  0.00000E+00 -0.96947E-05  0.00000E+00  0.97340E-04  0.00000E+00  0.00000E+00 -0.21903E-01  0.00000E+00  0.14317E+00  0.00000E+00  0.00000E+00  0.42397E+01  0.00000E+00  0.00000E+00  0.14791E+01  0.58449E-01  0.36546E-01    329  0.00000E+00      0.000
     671.6667  0.00000E+00  0.00000E+00  0.24351E-02  0.00000E+00 -0.12015E-02  0.00000E+00  0.00000E+00 -0.17844E-01  0.00000E+00  0.14116E+00  0.00000E+00  0.00000E+00  0.42397E+01  0.00000E+00  0.00000E+00  0.14730E+01  0.58449E-01  0.40605E-01    330  0.00000E+00      0.000
     673.3333  0.00000E+00  0.00000E+00 -0.24464E-02  0.00000E+00  0.13920E-02  0.00000E+00  0.00000E+00 -0.21921E-01  0.00000E+00  0.14348E+00  0.00000E+00  0.00000E+00  0.42397E+01  0.00000E+00  0.00000E+00  0.14794E+01  0.62526E-01  0.40605E-01    331  0.00000E+00      0.000
     675.0000  0.00000E+00  0.00000E+00 -0.97363E-05  0.00000E+00  0.97613E-04  0.00000E+00  0.00000E+00 -0.21938E-01  0.00000E+00  0.14365E+00  0.00000E+00  0.00000E+00  0.42397E+01  0.00000E+00  0.00000E+00  0.14796E+01  0.62542E-01  0.40605E-01    332  0.00000E+00      0.000
     678.0000  0.00000E+00  0.00000E+00 -0.97044E-05  0.00000E+00  0.97722E-04  0.00000E+00  0.00000E+00 -0.21967E-01  0.00000E+00  0.14394E+00  0.00000E+00  0.00000E+00  0.42397E+01  0.00000E+00  0.00000E+00  0.14799E+01  0.62571E-01  0.40605E-01    333  0.00000E+00      0.000
     682.0000  0.00000E+00  0.00000E+00 -0.96786E-05  0.00000E+00  0.96438E-04  0.00000E+00  0.00000E+00 -0.22005E-01  0.00000E+00  0.14433E+00  0.00000E+00  0.00000E+00  0.42397E+01  0.00000E+00  0.00000E+00  0.14804E+01  0.62610E-01  0.40605E-01    334  0.00000E+00      0.000
     686.0000  0.00000E+00  0.00000E+00 -0.96455E-05  0.00000E+00  0.95272E-04  0.00000E+00  0.00000E+00 -0.22044E-01  0.00000E+00  0.14471E+00  0.00000E+00  0.00000E+00  0.42397E+01  0.00000E+00  0.00000E+00  0.14808E+01  0.62649E-01  0.40605E-01    335  0.00000E+00      0.000
