

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

  3240.00000  0.748065E-02  0.000000E+00  0.545583E-03  0.000000E+00  0.279941E+00  -1000.000      0.000      4.238     216
  3255.00000  0.748950E-02  0.000000E+00  0.545597E-03  0.000000E+00  0.280449E+00  -1000.000      0.000      4.236     217
  3270.00000  0.749919E-02  0.000000E+00  0.545612E-03  0.000000E+00  0.280957E+00  -1000.000      0.000      4.234     218
  3285.00000  0.750856E-02  0.000000E+00  0.545626E-03  0.000000E+00  0.281462E+00  -1000.000      0.000      4.233     219
  3300.00000  0.751744E-02  0.000000E+00  0.545640E-03  0.000000E+00  0.281964E+00  -1000.000      0.000      4.230     220
  3315.00000  0.752718E-02  0.000000E+00  0.545654E-03  0.000000E+00  0.282463E+00  -1000.000      0.000      4.229     221
  3330.00000  0.753720E-02  0.000000E+00  0.545669E-03  0.000000E+00  0.282959E+00  -1000.000      0.000      4.228     222
  3345.00000  0.754725E-02  0.000000E+00  0.545683E-03  0.000000E+00  0.283452E+00  -1000.000      0.000      4.228     223
  3360.00000  0.755617E-02  0.000000E+00  0.545697E-03  0.000000E+00  0.283944E+00  -1000.000      0.000      4.229     224
  3375.00000  0.756510E-02  0.000000E+00  0.545711E-03  0.000000E+00  0.284434E+00  -1000.000      0.000      4.225     225
  3390.00000  0.757404E-02  0.000000E+00  0.545726E-03  0.000000E+00  0.284922E+00  -1000.000      0.000      4.225     226
  3405.00000  0.759684E-02  0.000000E+00  0.545740E-03  0.000000E+00  0.285409E+00  -1000.000      0.000      4.226     227
  3420.00000  0.762024E-02  0.000000E+00  0.545754E-03  0.000000E+00  0.285895E+00  -1000.000      0.000      4.225     228
  3435.00000  0.764979E-02  0.000000E+00  0.545768E-03  0.000000E+00  0.286379E+00  -1000.000      0.000      4.225     229
  3450.00000  0.768564E-02  0.000000E+00  0.545783E-03  0.000000E+00  0.286863E+00  -1000.000      0.000      4.225     230
  3465.00000  0.772029E-02  0.000000E+00  0.545797E-03  0.000000E+00  0.287346E+00  -1000.000      0.000      4.226     231
  3480.00000  0.777534E-02  0.000000E+00  0.545811E-03  0.000000E+00  0.287828E+00  -1000.000      0.000      4.225     232
  3495.00000  0.781509E-02  0.000000E+00  0.545825E-03  0.000000E+00  0.288309E+00  -1000.000      0.000      4.224     233
  3510.00000  0.786264E-02  0.000000E+00  0.545840E-03  0.000000E+00  0.288787E+00  -1000.000      0.000      4.223     234
  3525.00000  0.791319E-02  0.000000E+00  0.545854E-03  0.000000E+00  0.289263E+00  -1000.000      0.000      4.223     235
  3540.00000  0.797874E-02  0.000000E+00  0.545868E-03  0.000000E+00  0.289736E+00  -1000.000      0.000      4.224     236
  3555.00000  0.805434E-02  0.000000E+00  0.545883E-03  0.000000E+00  0.290207E+00  -1000.000      0.000      4.223     237
  3570.00000  0.812619E-02  0.000000E+00  0.545897E-03  0.000000E+00  0.290676E+00  -1000.000      0.000      4.223     238
  3585.00000  0.821454E-02  0.000000E+00  0.545911E-03  0.000000E+00  0.291144E+00  -1000.000      0.000      4.223     239
  3600.00000  0.830694E-02  0.000000E+00  0.545925E-03  0.000000E+00  0.291610E+00  -1000.000      0.000      4.222     240
  3615.00000  0.840984E-02  0.000000E+00  0.545940E-03  0.000000E+00  0.292075E+00  -1000.000      0.000      4.223     241
  3630.00000  0.851619E-02  0.000000E+00  0.545954E-03  0.000000E+00  0.292539E+00  -1000.000      0.000      4.223     242
  3645.00000  0.862929E-02  0.000000E+00  0.545968E-03  0.000000E+00  0.293001E+00  -1000.000      0.000      4.224     243
  3660.00000  0.874404E-02  0.000000E+00  0.545982E-03  0.000000E+00  0.293463E+00  -1000.000      0.000      4.223     244
  3675.00000  0.886944E-02  0.000000E+00  0.545997E-03  0.000000E+00  0.293924E+00  -1000.000      0.000      4.223     245
  3690.00000  0.897819E-02  0.000000E+00  0.546011E-03  0.000000E+00  0.294384E+00  -1000.000      0.000      4.222     246
  3705.00000  0.910134E-02  0.000000E+00  0.546025E-03  0.000000E+00  0.294843E+00  -1000.000      0.000      4.222     247
  3720.00000  0.921144E-02  0.000000E+00  0.546039E-03  0.000000E+00  0.295302E+00  -1000.000      0.000      4.225     248
  3735.00000  0.931389E-02  0.000000E+00  0.546054E-03  0.000000E+00  0.295759E+00  -1000.000      0.000      4.225     249
  3750.00000  0.941424E-02  0.000000E+00  0.546068E-03  0.000000E+00  0.296213E+00  -1000.000      0.000      4.225     250
  3765.00000  0.950289E-02  0.000000E+00  0.546082E-03  0.000000E+00  0.296665E+00  -1000.000      0.000      4.226     251
  3780.00000  0.958194E-02  0.000000E+00  0.546096E-03  0.000000E+00  0.297116E+00  -1000.000      0.000      4.229     252
  3795.00000  0.966924E-02  0.000000E+00  0.546111E-03  0.000000E+00  0.297566E+00  -1000.000      0.000      4.230     253
  3810.00000  0.977994E-02  0.000000E+00  0.546125E-03  0.000000E+00  0.298014E+00  -1000.000      0.000      4.231     254
  3825.00000  0.986619E-02  0.000000E+00  0.546139E-03  0.000000E+00  0.298461E+00  -1000.000      0.000      4.232     255
  3840.00000  0.996384E-02  0.000000E+00  0.546153E-03  0.000000E+00  0.298907E+00  -1000.000      0.000      4.236     256
  3855.00000  0.100541E-01  0.000000E+00  0.546167E-03  0.000000E+00  0.299354E+00  -1000.000      0.000      4.241     257
  3870.00000  0.101591E-01  0.000000E+00  0.546182E-03  0.000000E+00  0.299800E+00  -1000.000      0.000      4.245     258
  3885.00000  0.102380E-01  0.000000E+00  0.546196E-03  0.000000E+00  0.300246E+00  -1000.000      0.000      4.250     259
  3900.00000  0.103022E-01  0.000000E+00  0.546210E-03  0.000000E+00  0.300692E+00  -1000.000      0.000      4.254     260
  3915.00000  0.103808E-01  0.000000E+00  0.546224E-03  0.000000E+00  0.301140E+00  -1000.000      0.000      4.263     261
  3930.00000  0.104651E-01  0.000000E+00  0.546239E-03  0.000000E+00  0.301587E+00  -1000.000      0.000      4.264     262
  3945.00000  0.105539E-01  0.000000E+00  0.546253E-03  0.000000E+00  0.302034E+00  -1000.000      0.000      4.266     263
  3960.00000  0.106318E-01  0.000000E+00  0.546267E-03  0.000000E+00  0.302479E+00  -1000.000      0.000      4.266     264
  3975.00000  0.107023E-01  0.000000E+00  0.546281E-03  0.000000E+00  0.302922E+00  -1000.000      0.000      4.270     265
  3990.00000  0.107650E-01  0.000000E+00  0.546295E-03  0.000000E+00  0.303363E+00  -1000.000      0.000      4.271     266
  4005.00000  0.108175E-01  0.000000E+00  0.546310E-03  0.000000E+00  0.303803E+00  -1000.000      0.000      4.272     267
  4020.00000  0.108653E-01  0.000000E+00  0.546324E-03  0.000000E+00  0.304241E+00  -1000.000      0.000      4.273     268
  4035.00000  0.109039E-01  0.000000E+00  0.546338E-03  0.000000E+00  0.304678E+00  -1000.000      0.000      4.271     269
  4050.00000  0.109333E-01  0.000000E+00  0.546352E-03  0.000000E+00  0.305113E+00  -1000.000      0.000      4.272     270
  4065.00000  0.109490E-01  0.000000E+00  0.546366E-03  0.000000E+00  0.305547E+00  -1000.000      0.000      4.273     271
  4080.00000  0.109762E-01  0.000000E+00  0.546381E-03  0.000000E+00  0.305979E+00  -1000.000      0.000      4.269     272
  4095.00000  0.109888E-01  0.000000E+00  0.546395E-03  0.000000E+00  0.306411E+00  -1000.000      0.000      4.271     273
  4110.00000  0.110005E-01  0.000000E+00  0.546409E-03  0.000000E+00  0.306842E+00  -1000.000      0.000      4.271     274
  4125.00000  0.110120E-01  0.000000E+00  0.546423E-03  0.000000E+00  0.307272E+00  -1000.000      0.000      4.272     275
  4140.00000  0.110252E-01  0.000000E+00  0.546437E-03  0.000000E+00  0.307701E+00  -1000.000      0.000      4.270     276
  4155.00000  0.110371E-01  0.000000E+00  0.546452E-03  0.000000E+00  0.308130E+00  -1000.000      0.000      4.272     277
  4170.00000  0.110489E-01  0.000000E+00  0.546466E-03  0.000000E+00  0.308558E+00  -1000.000      0.000      4.271     278
  4185.00000  0.110590E-01  0.000000E+00  0.546480E-03  0.000000E+00  0.308985E+00  -1000.000      0.000      4.270     279
  4200.00000  0.110700E-01  0.000000E+00  0.546494E-03  0.000000E+00  0.309411E+00  -1000.000      0.000      4.271     280
  4215.00000  0.110809E-01  0.000000E+00  0.546508E-03  0.000000E+00  0.309834E+00  -1000.000      0.000      4.268     281
  4230.00000  0.110913E-01  0.000000E+00  0.546523E-03  0.000000E+00  0.310255E+00  -1000.000      0.000      4.270     282
  4245.00000  0.111015E-01  0.000000E+00  0.546537E-03  0.000000E+00  0.310675E+00  -1000.000      0.000      4.272     283
  4260.00000  0.111112E-01  0.000000E+00  0.546551E-03  0.000000E+00  0.311094E+00  -1000.000      0.000      4.271     284
  4275.00000  0.111209E-01  0.000000E+00  0.546565E-03  0.000000E+00  0.311511E+00  -1000.000      0.000      4.270     285
  4290.00000  0.111305E-01  0.000000E+00  0.546579E-03  0.000000E+00  0.311926E+00  -1000.000      0.000      4.268     286
  4305.00000  0.111396E-01  0.000000E+00  0.546594E-03  0.000000E+00  0.312340E+00  -1000.000      0.000      4.267     287
  4320.00000  0.111516E-01  0.000000E+00  0.546608E-03  0.000000E+00  0.312753E+00  -1000.000      0.000      4.270     288
  4335.00000  0.111627E-01  0.000000E+00  0.546622E-03  0.000000E+00  0.313165E+00  -1000.000      0.000      4.268     289
  4350.00000  0.111737E-01  0.000000E+00  0.546636E-03  0.000000E+00  0.313576E+00  -1000.000      0.000      4.268     290
  4365.00000  0.111848E-01  0.000000E+00  0.546650E-03  0.000000E+00  0.313987E+00  -1000.000      0.000      4.269     291
  4380.00000  0.111956E-01  0.000000E+00  0.546665E-03  0.000000E+00  0.314396E+00  -1000.000      0.000      4.267     292
  4395.00000  0.112066E-01  0.000000E+00  0.546679E-03  0.000000E+00  0.314804E+00  -1000.000      0.000      4.264     293
  4410.00000  0.112168E-01  0.000000E+00  0.546693E-03  0.000000E+00  0.315212E+00  -1000.000      0.000      4.264     294
  4425.00000  0.112264E-01  0.000000E+00  0.546707E-03  0.000000E+00  0.315619E+00  -1000.000      0.000      4.265     295
  4440.00000  0.112351E-01  0.000000E+00  0.546721E-03  0.000000E+00  0.316026E+00  -1000.000      0.000      4.264     296
  4455.00000  0.112436E-01  0.000000E+00  0.546736E-03  0.000000E+00  0.316431E+00  -1000.000      0.000      4.262     297
  4470.00000  0.112521E-01  0.000000E+00  0.546750E-03  0.000000E+00  0.316833E+00  -1000.000      0.000      4.262     298
  4485.00000  0.112606E-01  0.000000E+00  0.546764E-03  0.000000E+00  0.317235E+00  -1000.000      0.000      4.263     299
  4500.00000  0.112689E-01  0.000000E+00  0.546778E-03  0.000000E+00  0.317634E+00  -1000.000      0.000      4.260     300
  4515.00000  0.112771E-01  0.000000E+00  0.546792E-03  0.000000E+00  0.318031E+00  -1000.000      0.000      4.260     301
  4530.00000  0.112854E-01  0.000000E+00  0.546807E-03  0.000000E+00  0.318428E+00  -1000.000      0.000      4.259     302
  4545.00000  0.112934E-01  0.000000E+00  0.546821E-03  0.000000E+00  0.318823E+00  -1000.000      0.000      4.259     303
  4560.00000  0.113016E-01  0.000000E+00  0.546835E-03  0.000000E+00  0.319216E+00  -1000.000      0.000      4.258     304
  4575.00000  0.113096E-01  0.000000E+00  0.546849E-03  0.000000E+00  0.319609E+00  -1000.000      0.000      4.259     305
  4590.00000  0.113178E-01  0.000000E+00  0.546863E-03  0.000000E+00  0.320001E+00  -1000.000      0.000      4.258     306
  4605.00000  0.113258E-01  0.000000E+00  0.546878E-03  0.000000E+00  0.320391E+00  -1000.000      0.000      4.257     307
  4620.00000  0.113338E-01  0.000000E+00  0.546892E-03  0.000000E+00  0.320781E+00  -1000.000      0.000      4.255     308
  4635.00000  0.113417E-01  0.000000E+00  0.546906E-03  0.000000E+00  0.321170E+00  -1000.000      0.000      4.255     309
  4650.00000  0.113495E-01  0.000000E+00  0.546920E-03  0.000000E+00  0.321558E+00  -1000.000      0.000      4.254     310
  4665.00000  0.113574E-01  0.000000E+00  0.546934E-03  0.000000E+00  0.321945E+00  -1000.000      0.000      4.254     311
  4680.00000  0.113653E-01  0.000000E+00  0.546949E-03  0.000000E+00  0.322332E+00  -1000.000      0.000      4.253     312
  4695.00000  0.113732E-01  0.000000E+00  0.546963E-03  0.000000E+00  0.322718E+00  -1000.000      0.000      4.252     313
  4710.00000  0.113810E-01  0.000000E+00  0.546977E-03  0.000000E+00  0.323104E+00  -1000.000      0.000      4.252     314
  4725.00000  0.113889E-01  0.000000E+00  0.546991E-03  0.000000E+00  0.323488E+00  -1000.000      0.000      4.252     315
  4740.00000  0.113968E-01  0.000000E+00  0.547005E-03  0.000000E+00  0.323870E+00  -1000.000      0.000      4.249     316
  4755.00000  0.114047E-01  0.000000E+00  0.547020E-03  0.000000E+00  0.324250E+00  -1000.000      0.000      4.248     317
  4770.00000  0.114126E-01  0.000000E+00  0.547034E-03  0.000000E+00  0.324629E+00  -1000.000      0.000      4.248     318
  4785.00000  0.114205E-01  0.000000E+00  0.547048E-03  0.000000E+00  0.325006E+00  -1000.000      0.000      4.248     319
  4800.00000  0.114284E-01  0.000000E+00  0.547062E-03  0.000000E+00  0.325382E+00  -1000.000      0.000      4.245     320
  4815.00000  0.114363E-01  0.000000E+00  0.547076E-03  0.000000E+00  0.325757E+00  -1000.000      0.000      4.246     321
  4830.00000  0.114443E-01  0.000000E+00  0.547091E-03  0.000000E+00  0.326130E+00  -1000.000      0.000      4.245     322
  4845.00000  0.114617E-01  0.000000E+00  0.547105E-03  0.000000E+00  0.326503E+00  -1000.000      0.000      4.245     323
  4860.00000  0.114756E-01  0.000000E+00  0.547119E-03  0.000000E+00  0.326874E+00  -1000.000      0.000      4.242     324
  4875.00000  0.114933E-01  0.000000E+00  0.547133E-03  0.000000E+00  0.327244E+00  -1000.000      0.000      4.238     325
  4890.00000  0.115206E-01  0.000000E+00  0.547147E-03  0.000000E+00  0.327613E+00  -1000.000      0.000      4.238     326
  4905.00000  0.115637E-01  0.000000E+00  0.547161E-03  0.000000E+00  0.327981E+00  -1000.000      0.000      4.239     327
  4920.00000  0.116079E-01  0.000000E+00  0.547175E-03  0.000000E+00  0.328348E+00  -1000.000      0.000      4.235     328
  4935.00000  0.116549E-01  0.000000E+00  0.547190E-03  0.000000E+00  0.328714E+00  -1000.000      0.000      4.234     329
  4950.00000  0.117183E-01  0.000000E+00  0.547204E-03  0.000000E+00  0.329080E+00  -1000.000      0.000      4.234     330
  4965.00000  0.117872E-01  0.000000E+00  0.547218E-03  0.000000E+00  0.329446E+00  -1000.000      0.000      4.235     331
  4980.00000  0.118406E-01  0.000000E+00  0.547232E-03  0.000000E+00  0.329811E+00  -1000.000      0.000      4.234     332
  4995.00000  0.118892E-01  0.000000E+00  0.547246E-03  0.000000E+00  0.330175E+00  -1000.000      0.000      4.232     333
  5010.00000  0.119621E-01  0.000000E+00  0.547260E-03  0.000000E+00  0.330538E+00  -1000.000      0.000      4.232     334
  5025.00000  0.120519E-01  0.000000E+00  0.547274E-03  0.000000E+00  0.330899E+00  -1000.000      0.000      4.233     335
  5040.00000  0.121440E-01  0.000000E+00  0.547289E-03  0.000000E+00  0.331260E+00  -1000.000      0.000      4.234     336
  5055.00000  0.122384E-01  0.000000E+00  0.547303E-03  0.000000E+00  0.331619E+00  -1000.000      0.000      4.235     337
  5070.00000  0.123447E-01  0.000000E+00  0.547317E-03  0.000000E+00  0.331977E+00  -1000.000      0.000      4.235     338
  5085.00000  0.124364E-01  0.000000E+00  0.547331E-03  0.000000E+00  0.332334E+00  -1000.000      0.000      4.235     339
  5100.00000  0.125331E-01  0.000000E+00  0.547345E-03  0.000000E+00  0.332689E+00  -1000.000      0.000      4.235     340
  5115.00000  0.126536E-01  0.000000E+00  0.547359E-03  0.000000E+00  0.333045E+00  -1000.000      0.000      4.238     341
  5130.00000  0.127326E-01  0.000000E+00  0.547373E-03  0.000000E+00  0.333399E+00  -1000.000      0.000      4.237     342
  5145.00000  0.128123E-01  0.000000E+00  0.547388E-03  0.000000E+00  0.333752E+00  -1000.000      0.000      4.236     343
  5160.00000  0.129371E-01  0.000000E+00  0.547402E-03  0.000000E+00  0.334105E+00  -1000.000      0.000      4.237     344
  5175.00000  0.130689E-01  0.000000E+00  0.547416E-03  0.000000E+00  0.334458E+00  -1000.000      0.000      4.240     345
  5190.00000  0.131936E-01  0.000000E+00  0.547430E-03  0.000000E+00  0.334810E+00  -1000.000      0.000      4.240     346
  5205.00000  0.133209E-01  0.000000E+00  0.547444E-03  0.000000E+00  0.335161E+00  -1000.000      0.000      4.240     347
  5220.00000  0.134457E-01  0.000000E+00  0.547458E-03  0.000000E+00  0.335513E+00  -1000.000      0.000      4.244     348
  5235.00000  0.135678E-01  0.000000E+00  0.547472E-03  0.000000E+00  0.335864E+00  -1000.000      0.000      4.248     349
  5250.00000  0.136688E-01  0.000000E+00  0.547487E-03  0.000000E+00  0.336216E+00  -1000.000      0.000      4.249     350
  5265.00000  0.137886E-01  0.000000E+00  0.547501E-03  0.000000E+00  0.336567E+00  -1000.000      0.000      4.250     351
  5280.00000  0.139095E-01  0.000000E+00  0.547515E-03  0.000000E+00  0.336919E+00  -1000.000      0.000      4.252     352
  5295.00000  0.140217E-01  0.000000E+00  0.547529E-03  0.000000E+00  0.337269E+00  -1000.000      0.000      4.251     353
  5310.00000  0.141320E-01  0.000000E+00  0.547543E-03  0.000000E+00  0.337618E+00  -1000.000      0.000      4.252     354
  5325.00000  0.142365E-01  0.000000E+00  0.547557E-03  0.000000E+00  0.337966E+00  -1000.000      0.000      4.253     355
  5340.00000  0.143364E-01  0.000000E+00  0.547571E-03  0.000000E+00  0.338313E+00  -1000.000      0.000      4.254     356
  5355.00000  0.144206E-01  0.000000E+00  0.547586E-03  0.000000E+00  0.338658E+00  -1000.000      0.000      4.252     357
  5370.00000  0.144992E-01  0.000000E+00  0.547600E-03  0.000000E+00  0.339002E+00  -1000.000      0.000      4.252     358
  5385.00000  0.145706E-01  0.000000E+00  0.547614E-03  0.000000E+00  0.339346E+00  -1000.000      0.000      4.253     359
